date,datetime,cash_type,card,money,coffee_name
25/10/2024,25/10/2024 12:06,card,ANON-0000-0000-0141,25.96,Cortado
25/10/2024,25/10/2024 12:40,card,ANON-0000-0000-0814,35.76,Latte
25/10/2024,25/10/2024 14:23,card,ANON-0000-0000-0137,35.76,Cappuccino
25/10/2024,25/10/2024 22:19,card,ANON-0000-0000-0815,35.76,Hot Chocolate
25/10/2024,25/10/2024 22:22,card,ANON-0000-0000-0815,21.06,Espresso
26/10/2024,26/10/2024 7:49,card,ANON-0000-0000-0682,35.76,Cappuccino
26/10/2024,26/10/2024 8:41,card,ANON-0000-0000-0141,25.96,Cortado
26/10/2024,26/10/2024 8:53,card,ANON-0000-0000-0334,35.76,Cappuccino
26/10/2024,26/10/2024 10:24,card,ANON-0000-0000-0816,25.96,Americano
26/10/2024,26/10/2024 12:18,card,ANON-0000-0000-0040,35.76,Cocoa
26/10/2024,26/10/2024 13:03,card,ANON-0000-0000-0817,35.76,Latte
26/10/2024,26/10/2024 14:34,card,ANON-0000-0000-0276,35.76,Latte
26/10/2024,26/10/2024 14:36,card,ANON-0000-0000-0276,30.86,Americano with Milk
26/10/2024,26/10/2024 15:05,card,ANON-0000-0000-0141,25.96,Cortado
26/10/2024,26/10/2024 15:06,card,ANON-0000-0000-0141,25.96,Cortado
26/10/2024,26/10/2024 15:38,card,ANON-0000-0000-0818,35.76,Latte
26/10/2024,26/10/2024 15:39,card,ANON-0000-0000-0818,35.76,Latte
26/10/2024,26/10/2024 15:52,card,ANON-0000-0000-0819,30.86,Americano with Milk
26/10/2024,26/10/2024 15:53,card,ANON-0000-0000-0820,30.86,Americano with Milk
26/10/2024,26/10/2024 19:19,card,ANON-0000-0000-0715,35.76,Cappuccino
26/10/2024,26/10/2024 20:34,card,ANON-0000-0000-0821,30.86,Americano with Milk
27/10/2024,27/10/2024 11:01,card,ANON-0000-0000-0347,30.86,Americano with Milk
27/10/2024,27/10/2024 12:53,card,ANON-0000-0000-0276,35.76,Latte
27/10/2024,27/10/2024 12:54,card,ANON-0000-0000-0276,30.86,Americano with Milk
27/10/2024,27/10/2024 13:43,card,ANON-0000-0000-0822,35.76,Cappuccino
27/10/2024,27/10/2024 16:17,card,ANON-0000-0000-0507,35.76,Latte
28/10/2024,28/10/2024 7:46,card,ANON-0000-0000-0696,35.76,Cappuccino
28/10/2024,28/10/2024 8:01,card,ANON-0000-0000-0823,25.96,Americano
28/10/2024,28/10/2024 8:35,card,ANON-0000-0000-0683,35.76,Latte
28/10/2024,28/10/2024 9:15,card,ANON-0000-0000-0242,30.86,Americano with Milk
28/10/2024,28/10/2024 11:42,card,ANON-0000-0000-0824,35.76,Latte
28/10/2024,28/10/2024 11:43,card,ANON-0000-0000-0824,35.76,Latte
28/10/2024,28/10/2024 12:01,card,ANON-0000-0000-0707,35.76,Hot Chocolate
28/10/2024,28/10/2024 12:02,card,ANON-0000-0000-0825,30.86,Americano with Milk
28/10/2024,28/10/2024 12:21,card,ANON-0000-0000-0826,35.76,Cappuccino
28/10/2024,28/10/2024 14:10,card,ANON-0000-0000-0819,30.86,Americano with Milk
28/10/2024,28/10/2024 14:11,card,ANON-0000-0000-0819,30.86,Americano with Milk
28/10/2024,28/10/2024 14:31,card,ANON-0000-0000-0827,30.86,Americano with Milk
28/10/2024,28/10/2024 16:01,card,ANON-0000-0000-0159,35.76,Latte
28/10/2024,28/10/2024 17:55,card,ANON-0000-0000-0828,35.76,Cocoa
28/10/2024,28/10/2024 17:56,card,ANON-0000-0000-0828,35.76,Cocoa
28/10/2024,28/10/2024 19:10,card,ANON-0000-0000-0257,35.76,Cappuccino
28/10/2024,28/10/2024 21:20,card,ANON-0000-0000-0329,30.86,Americano with Milk
28/10/2024,28/10/2024 22:05,card,ANON-0000-0000-0695,30.86,Americano with Milk
29/10/2024,29/10/2024 8:40,card,ANON-0000-0000-0804,35.76,Latte
29/10/2024,29/10/2024 8:47,card,ANON-0000-0000-0683,35.76,Latte
29/10/2024,29/10/2024 9:31,card,ANON-0000-0000-0570,35.76,Latte
29/10/2024,29/10/2024 11:59,card,ANON-0000-0000-0829,30.86,Americano with Milk
29/10/2024,29/10/2024 12:21,card,ANON-0000-0000-0830,21.06,Espresso
29/10/2024,29/10/2024 14:15,card,ANON-0000-0000-0831,25.96,Cortado
29/10/2024,29/10/2024 14:17,card,ANON-0000-0000-0831,25.96,Cortado
29/10/2024,29/10/2024 14:37,card,ANON-0000-0000-0832,35.76,Cappuccino
29/10/2024,29/10/2024 16:09,card,ANON-0000-0000-0833,35.76,Hot Chocolate
29/10/2024,29/10/2024 16:10,card,ANON-0000-0000-0834,35.76,Cocoa
29/10/2024,29/10/2024 16:17,card,ANON-0000-0000-0225,35.76,Cocoa
29/10/2024,29/10/2024 18:02,card,ANON-0000-0000-0835,30.86,Americano with Milk
29/10/2024,29/10/2024 18:02,card,ANON-0000-0000-0835,30.86,Americano with Milk
29/10/2024,29/10/2024 19:02,card,ANON-0000-0000-0836,30.86,Americano with Milk
29/10/2024,29/10/2024 19:05,card,ANON-0000-0000-0206,35.76,Cappuccino
29/10/2024,29/10/2024 19:51,card,ANON-0000-0000-0507,35.76,Hot Chocolate
29/10/2024,29/10/2024 19:54,card,ANON-0000-0000-0507,35.76,Latte
29/10/2024,29/10/2024 20:07,card,ANON-0000-0000-0799,35.76,Latte
30/10/2024,30/10/2024 7:52,card,ANON-0000-0000-0703,35.76,Latte
30/10/2024,30/10/2024 8:46,card,ANON-0000-0000-0571,30.86,Americano with Milk
30/10/2024,30/10/2024 8:47,card,ANON-0000-0000-0571,30.86,Americano with Milk
30/10/2024,30/10/2024 9:11,card,ANON-0000-0000-0837,35.76,Latte
30/10/2024,30/10/2024 10:31,card,ANON-0000-0000-0838,35.76,Latte
30/10/2024,30/10/2024 10:33,card,ANON-0000-0000-0838,35.76,Latte
30/10/2024,30/10/2024 12:08,card,ANON-0000-0000-0375,35.76,Latte
30/10/2024,30/10/2024 12:09,card,ANON-0000-0000-0375,25.96,Americano
30/10/2024,30/10/2024 12:10,card,ANON-0000-0000-0734,30.86,Americano with Milk
30/10/2024,30/10/2024 12:37,card,ANON-0000-0000-0839,25.96,Americano
30/10/2024,30/10/2024 15:05,card,ANON-0000-0000-0507,35.76,Latte
30/10/2024,30/10/2024 15:07,card,ANON-0000-0000-0507,35.76,Latte
30/10/2024,30/10/2024 16:04,card,ANON-0000-0000-0840,30.86,Americano with Milk
30/10/2024,30/10/2024 18:08,card,ANON-0000-0000-0841,35.76,Hot Chocolate
30/10/2024,30/10/2024 19:18,card,ANON-0000-0000-0819,30.86,Americano with Milk
30/10/2024,30/10/2024 19:43,card,ANON-0000-0000-0842,30.86,Americano with Milk
31/10/2024,31/10/2024 7:54,card,ANON-0000-0000-0703,35.76,Latte
31/10/2024,31/10/2024 8:38,card,ANON-0000-0000-0683,35.76,Latte
31/10/2024,31/10/2024 9:18,card,ANON-0000-0000-0276,30.86,Americano with Milk
31/10/2024,31/10/2024 15:59,card,ANON-0000-0000-0843,35.76,Latte
31/10/2024,31/10/2024 16:00,card,ANON-0000-0000-0844,30.86,Americano with Milk
